35332; 20
16777; 22
88288; 1
7030; 35
38941; 13
73946; 27
98520; 23
70935; 28
25332; 27
18061; 1
90195; 24
59211; 8
40254; 23
91789; 33
54576; 25
18614; 10
85816; 31
61696; 23
86258; 20
20592; 23
23641; 24
54263; 19
2458; 32
14655; 43
19775; 2
62662; 17
1137; 15
52715; 16
81741; 16
80925; 20
20832; 23
53505; 6
63125; 1
47166; 16
90098; 23
1242; 17
36092; 1
2464; 22
79444; 24
97664; 15
57219; 22
97084; 1
93655; 1
11579; 13
77027; 26
648; 11
67397; 17
95076; 25
68625; 11
97911; 14
51979; 43
60527; 24
75831; 23
76783; 28
6190; 19
37530; 12
6175; 10
40228; 33
29067; 4
53934; 42
19174; 22
98690; 10
97523; 25
10074; 25
85267; 27
24687; 5
96685; 28
40375; 43
15798; 20
76198; 1
55870; 27
81450; 33
89445; 9
20511; 26
28067; 18
90841; 10
25478; 12
15145; 20
75816; 22
85541; 50
79241; 1
27506; 32
51392; 35
94442; 26
60246; 5
99906; 31
84159; 23
43838; 9
98277; 13
91594; 19
13012; 24
20136; 27
7880; 25
54430; 19
26776; 18
78915; 21
26643; 12
23857; 25
460; 5
94459; 12
27656; 24
31793; 27
40263; 14
68928; 19
31529; 40
73100; 24
75211; 18
45283; 10
68374; 28
82266; 16
58327; 13
93126; 24
65133; 7
1929; 13
65216; 8
61582; 30
58641; 23
49906; 13
2958; 13
18373; 13
59827; 31
16342; 23
67202; 25
19217; 26
19423; 31
47648; 15
10354; 16
76696; 17
70593; 17
98837; 33
8736; 26
22736; 25
48861; 8
60928; 25
41623; 13
83838; 23
14725; 19
95039; 16
20048; 26
13192; 12
29359; 18
29814; 21
28241; 1
48834; 13
58790; 21
3837; 36
65633; 10
91968; 16
6929; 5
59651; 27
2280; 1
24601; 3
2866; 4
21043; 1
85610; 49
10631; 39
92805; 15
10226; 29
61402; 30
49537; 13
12034; 5
86558; 1
96845; 24
76790; 29
37325; 15
13446; 34
18619; 24
30149; 23
45144; 10
85062; 21
3844; 18
25973; 28
26075; 32
69533; 1
86817; 25
14683; 1
30840; 27
50217; 38
69413; 20
9526; 33
48303; 30
71736; 13
48045; 31
7778; 9
40859; 26
22381; 16
95077; 42
48518; 21
87592; 22
9552; 11
57572; 22
76132; 17
10587; 14
9846; 25
61272; 34
3667; 23
84804; 27
471; 20
32706; 28
95187; 53
56884; 5
3584; 24
77297; 14
11279; 25
23291; 30
233; 23
76385; 14
86825; 30
43178; 1
95514; 20
91034; 29
35208; 6
86364; 46
41600; 19
85528; 38
98080; 27
41818; 28
50279; 27
8436; 29
84825; 12
37036; 32
51641; 17
94151; 22
70875; 30
43700; 14
80547; 24
72774; 38
49006; 20
70024; 20
97541; 14
1254; 18
52760; 18
65152; 34
75819; 25
53657; 49
96134; 29
86024; 13
10918; 31
33469; 18
98675; 28
2088; 21
34755; 32
95813; 16
90119; 17
38243; 27
40657; 24
92476; 13
13727; 25
81426; 20
51023; 1
77637; 28
72434; 13
1202; 11
84264; 30
37183; 25
86984; 21
59777; 6
2651; 23
29505; 32
60161; 8
11805; 14
47727; 20
50672; 11
66279; 19
19390; 15
94905; 1
61854; 19
10058; 37
32670; 21
83905; 23
41913; 26
24035; 6
11371; 35
6675; 6
53025; 9
98642; 27
87729; 24
59419; 21
32241; 23
64105; 37
96164; 28
90388; 2
46873; 21
68285; 3
20094; 26
69; 17
76595; 27
19625; 26
31297; 26
75418; 36
10146; 25
89324; 43
22184; 26
64762; 26
69535; 29
91887; 17
56398; 14
25033; 9
99626; 9
88192; 19
88120; 1
97956; 5
86010; 34
80219; 33
25469; 15
96842; 28
89034; 15
91562; 19
38392; 34
10620; 3
6900; 12
52894; 25
36434; 20
56761; 32
5704; 18
36502; 13
66779; 10
39711; 2
79323; 39
9041; 47
7946; 15
96503; 18
27025; 24
96654; 17
59544; 32
36164; 24
61706; 16
81583; 31
53463; 15
4572; 20
86638; 14
74426; 13
36896; 4
31398; 19
3619; 6
31178; 33
2591; 28
40778; 36
40414; 14
9191; 1
66708; 22
32343; 1
10384; 24
81193; 33
19687; 24
64270; 14
42184; 22
51517; 7
508; 34
94972; 24
42435; 1
43673; 43
69735; 22
65081; 11
79242; 21
53400; 8
81737; 12
26360; 25
99461; 23
86346; 30
81480; 27
49188; 9
17611; 9
24517; 16
76266; 17
65251; 27
39298; 13
90626; 15
57834; 21
27091; 24
7076; 12
4495; 29
75184; 35
91143; 44
81598; 17
50643; 9
83545; 26
55906; 23
95982; 19
1199; 24
19850; 15
11889; 26
46258; 23
63287; 8
80130; 4
84971; 16
5798; 34
45025; 16
99208; 8
79815; 1
76619; 14
59262; 14
58078; 6
54976; 26
15445; 17
9221; 28
69375; 16
86349; 19
97425; 14
25161; 21
16313; 10
594; 1
5391; 8
46217; 29
45486; 25
85172; 4
57552; 37
66555; 20
38926; 44
6646; 24
11511; 5
89971; 12
15807; 6
93877; 15
7501; 20
62098; 20
39176; 16
67763; 28
38718; 15
74332; 11
28121; 1
24152; 9
61660; 15
58646; 41
748; 11
1580; 4
84347; 16
17416; 19
98368; 15
90471; 22
95321; 16
57396; 57
66283; 3
65434; 28
21316; 13
22003; 22
91558; 19
47307; 25
26479; 12
41031; 8
23173; 26
26583; 14
91052; 5
41945; 15
24948; 21
4857; 23
32382; 35
91895; 21
36621; 16
35940; 6
56174; 26
64590; 27
43486; 30
73280; 29
50854; 5
51171; 13
79964; 22
55322; 4
62951; 9
59224; 25
17515; 28
85460; 2
16381; 16
69079; 32
12266; 22
88213; 9
63521; 16
41525; 33
12753; 24
48272; 16
80968; 27
96093; 14
53174; 23
64049; 15
47876; 13
4038; 17
82526; 26
72377; 1
69751; 28
65168; 32
5040; 24
26007; 8
35612; 26
62659; 25
32278; 2
30520; 25
21386; 31
14987; 31
72309; 29
72323; 18
77449; 14
69140; 13
6337; 29
94351; 36
63194; 30
4221; 33
28173; 15
1118; 24
16511; 31
39610; 22
46955; 12
99764; 17
71082; 1
66805; 30
78489; 29
8737; 15
59373; 25
49102; 24
75610; 38
90742; 20
64217; 1
58231; 4
72963; 28
91611; 39
6878; 28
42111; 10
46570; 11
91726; 13
84480; 34
42854; 24
13603; 22
1632; 19
94711; 21
9156; 51
22729; 11
58498; 31
10669; 23
72221; 10
10433; 21
5040; 32
93752; 17
79360; 12
23705; 22
57577; 27
57486; 27
4400; 16
34475; 18
94830; 15
20176; 9
79048; 28
96204; 32
24133; 31
9273; 30
14346; 18
17997; 19
6672; 22
5339; 22
6362; 20
56652; 39
48414; 20
38524; 32
45261; 19
52023; 11
88348; 32
75413; 23
71883; 24
56087; 29
40694; 44
59162; 39
50987; 33
31114; 12
72706; 10
90796; 27
55281; 6
17323; 3
24729; 39
64572; 1
79404; 21
95414; 26
4126; 23
95285; 12
27972; 28
94376; 33
9737; 6
416; 1
46850; 28
19954; 30
68502; 26
25015; 14
91789; 45
4158; 23
90885; 25
22197; 1
53550; 26
1231; 26
76746; 21
27160; 11
83680; 24
80432; 31
28299; 26
87597; 25
90066; 12
91051; 21
51798; 20
38408; 19
96408; 27
38; 10
54586; 22
33586; 30
84762; 18
27631; 19
69158; 21
73192; 27
65276; 27
31383; 16
60870; 18
88282; 12
42282; 12
13972; 35
935; 22
71695; 27
70863; 25
55192; 13
11350; 14
67589; 22
23048; 20
93501; 15
13402; 12
57612; 14
7777; 34
7536; 9
36366; 21
6597; 28
13767; 36
72970; 8
68079; 15
55686; 35
69426; 1
95110; 29
53985; 13
75747; 10
38959; 25
42626; 1
76326; 17
19006; 39
98799; 22
32791; 30
70102; 1
31759; 8
63502; 42
43646; 25
57447; 24
16069; 36
55267; 15
53452; 37
7057; 21
53332; 32
36185; 3
32840; 21
50317; 19
27609; 19
47400; 21
40046; 19
10764; 25
11604; 16
24285; 15
94611; 11
28523; 8
3192; 24
81798; 20
29956; 24
86364; 16
25379; 16
89153; 32
50194; 34
69017; 31
27580; 33
77936; 29
41608; 22
12382; 25
51124; 34
52822; 4
14146; 20
24287; 20
46852; 4
99026; 27
73352; 12
83412; 17
57722; 27
5624; 25
48113; 21
48046; 16
4297; 12
48898; 27
24607; 24
31304; 6
36004; 4
4828; 32
61858; 53
24433; 19
36074; 24
84892; 25
89272; 17
74881; 30
93031; 15
14292; 29
11555; 28
50730; 12
76633; 22
96768; 19
71402; 20
48164; 31
81156; 17
35126; 11
45346; 14
23596; 22
23904; 1
1628; 6
73155; 12
57107; 13
11844; 31
77381; 23
46172; 19
78818; 11
14250; 12
4863; 20
4993; 8
14861; 1
4255; 20
22741; 10
21858; 50
34572; 22
57189; 26
77100; 20
68163; 36
5544; 1
18604; 34
28242; 23
92473; 1
88206; 33
79877; 17
97183; 25
59431; 26
26529; 9
24272; 16
21000; 20
24950; 33
16538; 31
31363; 19
11155; 16
48089; 1
59246; 26
52696; 29
33954; 21
64978; 23
29662; 18
96599; 23
57261; 15
75226; 1
18506; 36
85012; 14
32629; 22
16150; 12
28281; 12
70232; 21
6970; 9
25265; 29
30333; 12
24477; 9
82915; 19
16386; 27
14547; 12
40142; 12
72006; 23
19762; 27
88314; 13
3645; 30
9852; 13
61615; 15
6418; 29
30761; 16
27400; 7
83477; 34
38467; 18
76317; 22
97447; 24
26727; 29
5535; 13
56154; 10
554; 12
32703; 20
42624; 11
44248; 18
79487; 5
33790; 19
68614; 19
32859; 13
76325; 33
35870; 16
70325; 28
68629; 21
71388; 13
17529; 13
32343; 14
2498; 35
68117; 11
96404; 25
69235; 25
16331; 19
93043; 27
38073; 1
41812; 4
14159; 33
4997; 21
7862; 23
64070; 27
90910; 25
32694; 16
90973; 23
32445; 22
16530; 28
84825; 12
31323; 42
34042; 39
98382; 23
1819; 42
64472; 24
15452; 19
9811; 18
43391; 30
45052; 4
18822; 24
97768; 13
31033; 19
94058; 12
16800; 26
7386; 18
89581; 31
16427; 24
3012; 23
86394; 21
57004; 6
64265; 11
19693; 12
57262; 11
56548; 33
46130; 25
29137; 25
69966; 24
50386; 36
7756; 25
60574; 27
73271; 21
18903; 16
34607; 21
89154; 31
67406; 21
34768; 27
51660; 8
28638; 10
26042; 23
25924; 28
20790; 32
44472; 14
452; 21
46640; 36
61177; 6
18861; 20
43738; 5
774; 18
43087; 40
24493; 24
18032; 23
86368; 32
30456; 2
88552; 23
72551; 14
55741; 22
72637; 26
53663; 21
5393; 1
10193; 18
70726; 1
67407; 13
46977; 12
73489; 17
68831; 6
57044; 29
28004; 63
13239; 30
45704; 29
71092; 15
19842; 18
4330; 30
7098; 16
94397; 14
60216; 46
53543; 23
4263; 12
68333; 23
2101; 1
29503; 25
28956; 19
72782; 21
48700; 20
67094; 1
60365; 8
51524; 10
62406; 19
40481; 28
64332; 23
87680; 28
60636; 32
23892; 18
70265; 11
60855; 21
36428; 15
84280; 20
76142; 26
42616; 31
66683; 19
75022; 17
56973; 21
11947; 32
95959; 38
24792; 17
77142; 1
97316; 16
8698; 24
40742; 18
31988; 13
77010; 35
27768; 17
70136; 21
69041; 27
94361; 38
2235; 25
89586; 22
64292; 19
69515; 1
72228; 24
16014; 11
53883; 34
14376; 26
23805; 42
58490; 30
46619; 25
82378; 34
71709; 21
55093; 13
67689; 37
9713; 30
32895; 1
63921; 1
8978; 20
29663; 10
78732; 39
2399; 26
86373; 27
66671; 45
78761; 22
54031; 35
29447; 16
41802; 1
73898; 19
86723; 15
53914; 23
46217; 16
41986; 24
51827; 20
92238; 3
64325; 20
43571; 21
58049; 34
82802; 1
53227; 19
60799; 5
39351; 22
43015; 12
10114; 5
67333; 1
60995; 10
76746; 40
84245; 14
92161; 2
32875; 25
91492; 13
15161; 18
65208; 11
24264; 36
25646; 33
3754; 13
57621; 32
99124; 9
11284; 20
47855; 29
54642; 12
16124; 38
22832; 1
98965; 28
23931; 1
62497; 16
87032; 40
21775; 28
67258; 1
15888; 11
54571; 21
63121; 21
68432; 15
53317; 20
58791; 32
62001; 11
75371; 21
51420; 24
11838; 1
57315; 6
79202; 7
47088; 16
13681; 11
74943; 26
78271; 26
52656; 24
74350; 22
827; 22
39972; 7
44777; 18
74811; 30
71682; 21
98269; 18
71133; 21
16867; 27
39975; 20
49808; 45
44101; 13
37458; 25
94830; 24
36515; 16
15544; 12
87766; 22
45478; 25
27556; 12
51838; 6
2518; 21
98905; 19
38572; 37
53302; 27
9865; 22
88341; 18
51053; 19
87148; 31
57229; 27
34218; 22
19766; 5
28117; 27
53528; 7
44252; 21
81107; 22
25914; 4
53142; 28
84280; 15
290; 36
43602; 12
32029; 16
76496; 34
20238; 18
36094; 18
31377; 19
6724; 18
88; 19
62874; 31
69179; 32
47380; 26
56190; 16
54095; 13
45130; 9
27740; 35
43491; 12
74193; 31
89225; 26
8183; 15
40201; 14
52156; 23
29456; 28
40027; 34
23624; 25
72597; 15
79007; 8
17612; 23
50048; 20
46751; 14
68309; 21
54263; 10
76584; 1
7567; 33
72389; 25
38780; 14
87849; 16
98004; 12
8855; 18
54087; 20
15375; 15
46698; 19
6951; 14
64695; 16
62638; 15
50123; 7
73043; 32
4598; 16
73610; 40
5394; 22
2944; 16
22269; 26
7698; 36
62851; 21
16453; 23
64370; 26
8988; 4
92569; 10
14517; 34
4840; 5
82667; 19
83925; 30
84394; 8
50983; 21
16522; 26
22373; 4
3206; 1
83210; 20
10404; 8
12559; 25
15285; 8
10069; 19
1544; 4
41927; 24
83687; 32
45200; 26
98623; 8
3939; 28
41283; 20
37872; 45
62471; 23
25076; 21
91798; 19
13716; 48
96297; 15
64732; 23
36198; 24
7327; 36
33337; 9
82161; 36
24824; 26
93340; 22
34815; 21
89614; 31
60650; 35
47654; 14
36093; 34
35799; 22
4054; 18
95423; 41
3921; 25
88813; 22
54513; 20
27462; 20
92665; 19
12685; 9
9590; 17
91709; 20
12405; 20
56665; 8
26611; 26
91379; 12
46792; 24
1407; 42
37436; 19
46462; 33
83566; 1
31186; 34
91686; 17
187; 6
45611; 19
26279; 22
28848; 2
77115; 8
35443; 23
94666; 24
4626; 25
24479; 16
31027; 27
87184; 18
21941; 56
93433; 12
95804; 32
65269; 34
41965; 19
41832; 20
90831; 46
15440; 18
75579; 17
65195; 19
1907; 10
29654; 22
80648; 15
87490; 19
19596; 1
95677; 28
15510; 20
68381; 13
35023; 27
66613; 8
24054; 28
8570; 13
39336; 22
3729; 15
52788; 31
59890; 26
39730; 28
11720; 20
25294; 7
71776; 23
29923; 39
10548; 19
24441; 10
30761; 30
77964; 28
13001; 29
57770; 32
74637; 22
19281; 14
2121; 23
6418; 21
87917; 15
67843; 1
27614; 38
82998; 21
10251; 1
83339; 14
65419; 4
48797; 23
14418; 28
57255; 20
9547; 22
65704; 22
35554; 24
5748; 15
90348; 17
83255; 33
58240; 11
82206; 19
38335; 16
86175; 29
93100; 23
47372; 1
37721; 15
52815; 41
99556; 9
59945; 33
38788; 18
99883; 7
36355; 5
75532; 16
23250; 14
13842; 52
46544; 19
66843; 23
41736; 5
94377; 15
8507; 23
3028; 33
67541; 8
60321; 8
9709; 38
51043; 30
35788; 33
93429; 21
24800; 23
86922; 33
62122; 29
20388; 42
4710; 4
29878; 26
60113; 26
58458; 30
8371; 16
37082; 22
1469; 3
75135; 15
33719; 4
22049; 20
88230; 21
37216; 11
29609; 12
84495; 31
31062; 1
49677; 23
95282; 35
64572; 11
52813; 28
9733; 22
99032; 18
59354; 23
61447; 1
26485; 32
72704; 21
64491; 14
61519; 26
81537; 26
63675; 11
28893; 19
98318; 8
30982; 15
50945; 10
35355; 25
53823; 17
74134; 32
56995; 3
45003; 20
38615; 1
39413; 14
12034; 31
68460; 30
48876; 18
62757; 3
52293; 30
51610; 17
82635; 22
58970; 11
58996; 31
88862; 12
34373; 20
11376; 22
69649; 26
1809; 27
12160; 21
30190; 20
18299; 25
46147; 19
46438; 24
54978; 30
86378; 1
34780; 9
84603; 14
1615; 24
70813; 22
89972; 24
90529; 11
79113; 19
994; 1
62455; 20
93164; 23
26722; 18
61286; 30
80373; 22
53352; 24
46698; 36
694; 16
15960; 27
43008; 14
33110; 31
36335; 23
82836; 18
55796; 11
22099; 2
82359; 26
1817; 15
93451; 30
13963; 27
60951; 18
98130; 22
96878; 33
42469; 17
77067; 11
17916; 20
16173; 15
91772; 27
63528; 14
76917; 19
38711; 30
86351; 18
28127; 15
79247; 4
19434; 52
4324; 46
59391; 15
69114; 33
82482; 29
89559; 20
72619; 16
3406; 14
88313; 1
62957; 13
2861; 16
58027; 15
85445; 62
58306; 23
76460; 16
5858; 17
90963; 16
33083; 26
17815; 25
29256; 17
68935; 8
29614; 7
72981; 28
54969; 26
877; 10
86968; 20
56778; 46
24355; 25
67395; 23
28980; 55
55018; 22
36808; 41
85173; 46
78794; 13
38519; 12
29265; 30
68414; 15
75314; 14
70522; 20
79706; 4
8897; 5
91965; 30
14170; 28
47510; 12
93787; 6
83134; 1
71682; 34
88589; 19
5333; 19
8700; 12
11858; 38
8159; 28
71592; 12
12036; 7
67567; 35
39069; 33
62339; 20
51875; 15
9849; 53
58552; 9
49273; 15
13427; 10
30278; 31
81307; 19
74690; 28
49142; 29
88218; 42
91797; 23
97746; 10
24515; 31
4623; 13
3642; 15
12446; 25
69305; 11
9020; 9
59025; 29
56523; 20
59581; 15
71301; 4
5974; 24
55321; 17
80968; 34
74990; 48
16419; 35
69844; 1
48500; 14
13602; 17
32930; 15
43088; 19
83447; 13
16751; 31
56999; 33
63830; 30
72539; 1
37633; 15
16784; 21
91978; 26
59945; 28
58541; 13
77182; 38
14650; 30
47418; 11
96041; 25
80143; 20
27111; 47
2994; 16
12451; 30
28100; 11
57704; 28
3628; 16
65270; 20
48406; 42
80934; 30
62166; 25
51188; 28
1689; 21
87821; 14
14032; 18
26324; 18
21980; 28
7681; 17
64044; 20
9339; 12
1543; 23
471; 6
18715; 33
99045; 6
58267; 15
63837; 10
54464; 10
63169; 28
48530; 9
24000; 32
97105; 31
79910; 12
13415; 27
4634; 28
13016; 41
38918; 10
71176; 14
92868; 31
37368; 33
33346; 26
93835; 23
46549; 32
89820; 1
99620; 13
30815; 12
11918; 7
53055; 26
86551; 23
67482; 32
45825; 25
14557; 22
60444; 23
31505; 1
61644; 28
97021; 28
77843; 65
84906; 12
43002; 6
27774; 6
82541; 1
64708; 23
94490; 31
22616; 16
8514; 18
60061; 10
23472; 15
84452; 24
95407; 14
38736; 1
72155; 31
42127; 35
48208; 28
60888; 15
44040; 25
79835; 1
97772; 33
42964; 25
93914; 8
32502; 32
43808; 21
59660; 10
75507; 22
47535; 22
86993; 9
96808; 38
65963; 7
38324; 21
81842; 16
93089; 13
11268; 5
79890; 10
66969; 3
33465; 1
61767; 1
22064; 18
54403; 31
82206; 40
91922; 41
20599; 13
84567; 30
68426; 30
23435; 28
11591; 39
78589; 10
61999; 20
95901; 18
79615; 45
44571; 29
2750; 6
54103; 1
94951; 18
19454; 23
70824; 23
46116; 33
20306; 17
53137; 19
11102; 28
51338; 22
12411; 9
66471; 26
49575; 17
82611; 43
68885; 22
39774; 18
64558; 22
31552; 12
95769; 13
13523; 27
626; 30
51245; 10
96099; 9
7832; 27
38182; 22
95437; 16
4930; 16
92397; 21
56530; 25
58375; 29
21187; 19
63509; 16
53356; 14
84415; 16
11744; 1
9803; 31
8495; 28
41567; 30
88108; 9
73373; 14
4889; 23
78095; 29
81117; 7
37898; 27
44614; 27
6319; 24
64025; 23
405; 24
22879; 14
82764; 19
99379; 28
8339; 32
47870; 14
78793; 6
10064; 21
68546; 7
19352; 10
60869; 28
99924; 20
59840; 20
3901; 24
24573; 7
74333; 25
5772; 29
69661; 7
51539; 17
36115; 27
89253; 25
68531; 6
83431; 26
57207; 19
15674; 19
78647; 25
32106; 16
51448; 23
56155; 42
45073; 33
70111; 37
98885; 26
27564; 17
81575; 17
70647; 42
96993; 1
90963; 13
21385; 26
91134; 19
39199; 25
75089; 32
29827; 24
19543; 22
46089; 12
56554; 17
16708; 33
27605; 29
99705; 27
53361; 19
11365; 23
55; 35
56312; 17
13408; 25
88251; 10
34052; 34
38029; 22
4608; 20
55959; 19
27907; 16
28709; 30
38261; 18
47562; 10
3268; 11
24478; 44
82334; 32
75180; 18
29895; 26
14291; 16
46274; 39
36644; 3
47174; 17
90928; 11
44001; 23
87159; 23
1506; 15
17798; 34
66725; 39
13855; 23
43702; 18
1959; 40
22221; 1
76112; 20
55553; 35
48727; 24
22207; 18
99560; 5
99681; 16
98277; 28
24467; 20
36630; 7
11831; 18
69626; 14
61349; 24
31558; 37
79750; 13
62383; 13
11299; 30
52732; 24
77776; 18
91656; 25
95047; 40
80265; 24
51287; 38
56519; 16
3106; 18
61691; 15
70155; 16
67411; 37
86213; 17
73675; 17
95340; 14
82875; 2
65360; 27
52620; 12
27761; 18
31014; 21
43043; 10
82074; 24
33593; 23
16065; 24
22391; 37
49820; 24
65128; 17
35472; 1
65793; 16
12531; 31
21332; 6
57862; 19
49676; 17
30904; 16
17258; 9
37298; 33
97078; 30
63142; 27
56433; 14
64209; 16
94641; 21
29681; 4
25373; 24
78396; 34
25684; 30
87055; 4
54368; 14
94483; 21
75980; 43
73798; 15
13667; 13
15221; 21
93892; 25
16246; 25
39219; 20
33035; 16
11493; 15
7165; 14
7090; 9
45193; 34
58326; 5
95068; 9
718; 28
32994; 1
24434; 22
47129; 62
40134; 9
80380; 37
54306; 20
73569; 31
67291; 7
32330; 22
78377; 12
26423; 22
6646; 23
18457; 30
13725; 16
10564; 16
45129; 25
92188; 38
90601; 45
69879; 28
648; 30
60911; 1
86439; 9
36488; 15
73265; 32
7489; 30
73984; 8
55902; 25
98179; 15
28529; 1
15173; 15
25999; 41
44672; 1
39794; 34
57421; 17
12718; 22
30144; 26
24147; 15
13940; 11
30360; 29
43378; 23
22431; 37
34745; 22
99380; 1
96191; 33
92656; 23
99976; 23
19575; 30
47590; 47
87896; 8
92181; 30
21540; 12
69593; 47
28286; 16
29200; 24
84301; 13
48840; 18
67507; 12
64298; 19
31998; 13
43149; 3
79148; 31
85172; 33
47522; 22
37144; 11
13338; 8
68489; 16
65996; 37
66104; 34
99043; 11
71584; 1
35980; 12
2177; 13
92408; 6
67963; 11
61300; 24
22081; 38
96541; 5
58255; 26
61388; 20
463; 20
3138; 19
13247; 1
13030; 13
98025; 24
31317; 16
30648; 15
61396; 1
38581; 21
64077; 2
12215; 34
13266; 17
94173; 51
7759; 20
92899; 5
50324; 24
22390; 30
24893; 32
78622; 20
25416; 45
25031; 13
15843; 30
74363; 29
29668; 26
22259; 19
49622; 27
9158; 3
43348; 23
61369; 4
69269; 20
89678; 40
8364; 33
4330; 15
22195; 16
39019; 20
85291; 24
63232; 27
90863; 20
2338; 26
82819; 18
77779; 41
24220; 21
25991; 14
72502; 33
53967; 28
95247; 8
41792; 11
26714; 23
8101; 26
35036; 31
13054; 38
42692; 60
85264; 25
18775; 25
24045; 3
40561; 9
46414; 20
4031; 44
19492; 15
48228; 28
43216; 3
46732; 27
25787; 22
11038; 17
24773; 1
45223; 7
10529; 5
89089; 28
45389; 32
87801; 8
62035; 1
30080; 20
67499; 23
4110; 32
95478; 18
30600; 1
78915; 1
45792; 6
17280; 16
23741; 33
68527; 18
46784; 22
4401; 30
55921; 36
29593; 13
38644; 34
80168; 19
40820; 41
84769; 11
21312; 17
93289; 36
3306; 21
52011; 1
